customer_id,company_name,industry,company_size,employees,state,city,customer_since,acquisition_channel,service_type,contract_type,payment_method
C02636,Empresa 2636,Serviços,Pequena,485,Go,Anápolis,2022-04-20,Evento,Tecnologia,Anual,Cartão
C02637,Empresa 2637,Educação,Grande,610,Sc,Florianópolis,2024-04-23,Site,Gestão,Anual,Cartão
C02638,Empresa 2638,Educação,Pequena,285,Sp,Santos,2022-05-16,Evento,Gestão,Mensal,Transferência
C02639,Empresa 2639,Varejo,Pequena,737,Go,Anápolis,2025-09-17,Evento,Gestão,Mensal,Boleto
C02640,Empresa 2640,Tecnologia,Grande,815,Pe,Recife,2023-04-24,Indicação,Dados,Mensal,Cartão
C02641,Empresa 2641,Indústria,Grande,633,Go,Goiânia,2024-01-25,Site,Dados,Mensal,Cartão
C02642,Empresa 2642,Serviços,Grande,773,Rj,Rio De Janeiro,2024-02-09,Parceiro,Tecnologia,Anual,Boleto
C02643,Empresa 2643,Serviços,Média,59,Es,Vila Velha,2024-06-05,Site,Tecnologia,Anual,Transferência
C02644,Empresa 2644,Saúde,Média,371,Pe,Recife,2025-12-23,Evento,Tecnologia,Anual,Pix
C02645,Empresa 2645,Indústria,Grande,245,Pe,Jaboatão Dos Guararapes,2023-07-03,Indicação,Gestão,Mensal,Cartão
C02646,Empresa 2646,Varejo,Pequena,1061,Sp,Santos,2022-11-27,Indicação,Gestão,Mensal,Cartão
C02647,Empresa 2647,Serviços,Média,570,Rj,Niterói,2023-04-12,Linkedin,Consultoria,Anual,Boleto
C02648,Empresa 2648,Saúde,Pequena,273,Pe,Recife,2024-07-10,Parceiro,Gestão,Anual,Boleto
C02649,Empresa 2649,Serviços,Pequena,879,Pr,Londrina,2022-02-28,Indicação,Gestão,Mensal,Pix
C02650,Empresa 2650,Educação,Média,936,Go,Anápolis,2023-01-22,Indicação,Gestão,Anual,Transferência
C02651,Empresa 2651,Tecnologia,Pequena,651,Ba,Feira De Santana,2022-06-09,Site,Tecnologia,Mensal,Pix
C02652,Empresa 2652,Varejo,Grande,460,Mg,Uberlândia,2022-09-20,Parceiro,Consultoria,Mensal,Boleto
C02653,Empresa 2653,Financeiro,Pequena,872,Pe,Jaboatão Dos Guararapes,2024-05-17,Evento,Consultoria,Mensal,Transferência
C02654,Empresa 2654,Tecnologia,Média,316,Pe,Jaboatão Dos Guararapes,2025-06-12,Evento,Gestão,Mensal,Cartão
C02655,Empresa 2655,Financeiro,Pequena,442,Sc,Florianópolis,2022-02-25,Evento,Consultoria,Anual,Cartão
C02656,Empresa 2656,Educação,Média,296,Ba,Feira De Santana,2024-01-09,Indicação,Consultoria,Anual,Boleto
C02657,Empresa 2657,Educação,Pequena,146,Pe,Jaboatão Dos Guararapes,2022-09-20,Linkedin,Tecnologia,Anual,Boleto
C02658,Empresa 2658,Indústria,Média,779,Mg,Uberlândia,2024-09-22,Indicação,Tecnologia,Mensal,Pix
C02659,Empresa 2659,Saúde,Pequena,376,Pr,Londrina,2025-01-26,Evento,Consultoria,Mensal,Cartão
C02660,Empresa 2660,Saúde,Grande,827,Sc,Joinville,2025-10-31,Site,Dados,Mensal,Pix
C02661,Empresa 2661,Serviços,Pequena,488,Sc,Florianópolis,2024-08-18,Evento,Tecnologia,Anual,Não Informado
C02662,Empresa 2662,Tecnologia,Média,608,Rj,Rio De Janeiro,2024-02-05,Site,Tecnologia,Mensal,Pix
C02663,Empresa 2663,Serviços,Grande,947,Sc,Joinville,2025-11-27,Parceiro,Tecnologia,Mensal,Pix
C02664,Empresa 2664,Tecnologia,Média,38,Mg,Uberlândia,2025-11-10,Evento,Dados,Anual,Transferência
C02665,Empresa 2665,Tecnologia,Grande,407,Ba,Salvador,2024-05-20,Parceiro,Tecnologia,Mensal,Pix
C02666,Empresa 2666,Financeiro,Média,508,Rj,Rio De Janeiro,2025-11-27,Evento,Dados,Mensal,Cartão
C02667,Empresa 2667,Saúde,Pequena,897,Rj,Niterói,2022-05-13,Parceiro,Gestão,Mensal,Pix
C02668,Empresa 2668,Serviços,Grande,168,Sp,Santos,2024-09-22,Linkedin,Consultoria,Mensal,Transferência
C02669,Empresa 2669,Educação,Média,273,Go,Anápolis,2023-10-18,Linkedin,Consultoria,Anual,Pix
C02670,Empresa 2670,Serviços,Grande,415,Mg,Belo Horizonte,2024-05-26,Indicação,Tecnologia,Anual,Boleto
C02671,Empresa 2671,Educação,Pequena,118,Pr,Curitiba,2022-01-26,Site,Consultoria,Mensal,Transferência
C02672,Empresa 2672,Indústria,Média,48,Rs,Caxias Do Sul,2025-08-18,Site,Dados,Anual,Pix
C02673,Empresa 2673,Serviços,Pequena,65,Rj,Niterói,2023-08-16,Linkedin,Gestão,Mensal,Pix
C02674,Empresa 2674,Saúde,Média,1169,Rs,Porto Alegre,2022-06-04,Indicação,Consultoria,Anual,Transferência
C02675,Empresa 2675,Serviços,Grande,1073,Pr,Curitiba,2023-02-26,Site,Dados,Mensal,Cartão
C02676,Empresa 2676,Saúde,Pequena,277,Sp,São Paulo,2022-03-06,Site,Consultoria,Anual,Transferência
C02677,Empresa 2677,Tecnologia,Pequena,104,Mg,Belo Horizonte,2025-09-03,Indicação,Dados,Anual,Cartão
C02678,Empresa 2678,Financeiro,Pequena,404,Pr,Curitiba,2023-04-03,Site,Tecnologia,Mensal,Transferência
C02679,Empresa 2679,Varejo,Pequena,530,Rj,Niterói,2023-03-16,Linkedin,Tecnologia,Anual,Boleto
C02680,Empresa 2680,Varejo,Grande,828,Pr,Londrina,2023-09-16,Evento,Gestão,Anual,Pix
C02681,Empresa 2681,Financeiro,Grande,890,Mg,Uberlândia,2023-06-25,Site,Tecnologia,Mensal,Pix
C02682,Empresa 2682,Varejo,Média,939,Es,Vila Velha,2024-01-01,Site,Tecnologia,Anual,Boleto
C02683,Empresa 2683,Serviços,Pequena,739,Es,Vila Velha,2024-08-24,Indicação,Tecnologia,Mensal,Transferência
C02684,Empresa 2684,Serviços,Média,1162,Ba,Salvador,2024-01-30,Evento,Gestão,Anual,Boleto
C02685,Empresa 2685,Serviços,Grande,1056,Rs,Porto Alegre,2023-05-20,Parceiro,Gestão,Anual,Cartão
C02686,Empresa 2686,Educação,Média,458,Rj,Rio De Janeiro,2023-06-30,Linkedin,Tecnologia,Mensal,Cartão
C02687,Empresa 2687,Serviços,Média,899,Pe,Jaboatão Dos Guararapes,2023-07-09,Site,Tecnologia,Mensal,Transferência
C02688,Empresa 2688,Serviços,Grande,1139,Mg,Uberlândia,2025-07-22,Site,Dados,Anual,Boleto
C02689,Empresa 2689,Financeiro,Pequena,619,Ba,Salvador,2024-10-08,Evento,Gestão,Mensal,Boleto
C02690,Empresa 2690,Indústria,Média,412,Pe,Recife,2025-08-13,Evento,Tecnologia,Mensal,Cartão
C02691,Empresa 2691,Saúde,Grande,888,Ba,Salvador,2025-01-28,Parceiro,Consultoria,Anual,Pix
C02692,Empresa 2692,Varejo,Média,1168,Ba,Feira De Santana,2025-01-07,Parceiro,Dados,Mensal,Transferência
C02693,Empresa 2693,Serviços,Pequena,1034,Rj,Rio De Janeiro,2023-12-27,Indicação,Gestão,Mensal,Transferência
C02694,Empresa 2694,Varejo,Pequena,1028,Rj,Rio De Janeiro,2022-03-01,Linkedin,Dados,Anual,Pix
C02695,Empresa 2695,Varejo,Pequena,205,Pe,Jaboatão Dos Guararapes,2025-11-16,Parceiro,Gestão,Anual,Pix
C02696,Empresa 2696,Educação,Grande,573,Go,Goiânia,2022-10-14,Indicação,Dados,Mensal,Cartão
C02697,Empresa 2697,Financeiro,Média,915,Ba,Feira De Santana,2023-02-07,Site,Tecnologia,Anual,Boleto
C02698,Empresa 2698,Varejo,Média,617,Es,Vila Velha,2025-07-20,Linkedin,Dados,Mensal,Pix
C02699,Empresa 2699,Indústria,Grande,625,Pe,Recife,2022-10-12,Site,Gestão,Anual,Pix
C02700,Empresa 2700,Indústria,Média,794,Rj,Niterói,2023-01-07,Parceiro,Gestão,Mensal,Transferência
C02701,Empresa 2701,Tecnologia,Média,1137,Pe,Recife,2025-10-08,Site,Tecnologia,Mensal,Pix
C02702,Empresa 2702,Educação,Pequena,357,Sp,Campinas,2022-08-03,Parceiro,Consultoria,Mensal,Transferência
C02703,Empresa 2703,Financeiro,Média,79,Pr,Curitiba,2025-08-03,Site,Dados,Mensal,Cartão
C02704,Empresa 2704,Educação,Grande,868,Sc,Joinville,2023-03-18,Site,Consultoria,Mensal,Cartão
C02705,Empresa 2705,Financeiro,Grande,553,Sp,São Paulo,2025-02-27,Indicação,Consultoria,Anual,Transferência
C02706,Empresa 2706,Tecnologia,Pequena,524,Es,Vitória,2023-03-20,Indicação,Gestão,Mensal,Cartão
C02707,Empresa 2707,Indústria,Grande,180,Es,Vitória,2025-09-02,Indicação,Tecnologia,Mensal,Pix
C02708,Empresa 2708,Financeiro,Média,864,Mg,Belo Horizonte,2024-12-20,Linkedin,Consultoria,Mensal,Pix
C02709,Empresa 2709,Varejo,Pequena,420,Pr,Londrina,2023-08-21,Parceiro,Tecnologia,Anual,Cartão
C02710,Empresa 2710,Varejo,Média,414,Mg,Belo Horizonte,2022-05-03,Linkedin,Consultoria,Anual,Pix
C02711,Empresa 2711,Tecnologia,Pequena,1123,Pe,Jaboatão Dos Guararapes,2025-04-26,Indicação,Consultoria,Anual,Transferência
C02712,Empresa 2712,Tecnologia,Média,247,Rj,Rio De Janeiro,2025-12-08,Site,Consultoria,Anual,Pix
C02713,Empresa 2713,Educação,Grande,18,Mg,Belo Horizonte,2023-09-14,Parceiro,Consultoria,Anual,Pix
C02714,Empresa 2714,Serviços,Grande,950,Rj,Niterói,2022-09-29,Evento,Dados,Anual,Pix
C02715,Empresa 2715,Educação,Média,1054,Es,Vila Velha,2023-03-13,Linkedin,Gestão,Anual,Transferência
C02716,Empresa 2716,Tecnologia,Pequena,1144,Pr,Curitiba,2025-05-24,Indicação,Gestão,Anual,Pix
C02717,Empresa 2717,Serviços,Grande,596,Ba,Salvador,2022-09-08,Site,Dados,Mensal,Cartão
C02718,Empresa 2718,Tecnologia,Grande,496,Sc,Florianópolis,2022-04-09,Evento,Dados,Anual,Pix
C02719,Empresa 2719,Indústria,Média,389,Ba,Feira De Santana,2025-05-07,Indicação,Gestão,Anual,Cartão
C02720,Empresa 2720,Saúde,Pequena,1027,Rs,Caxias Do Sul,2022-12-09,Indicação,Consultoria,Mensal,Cartão
C02721,Empresa 2721,Indústria,Pequena,965,Sc,Joinville,2024-09-23,Parceiro,Tecnologia,Anual,Transferência
C02722,Empresa 2722,Financeiro,Grande,462,Es,Vitória,2023-08-02,Indicação,Tecnologia,Mensal,Cartão
C02723,Empresa 2723,Saúde,Grande,833,Ba,Salvador,2024-07-13,Evento,Tecnologia,Anual,Boleto
C02724,Empresa 2724,Indústria,Grande,186,Mg,Uberlândia,2024-07-07,Site,Gestão,Anual,Boleto
C02725,Empresa 2725,Saúde,Pequena,540,Rs,Caxias Do Sul,2024-04-09,Indicação,Gestão,Mensal,Pix
C02726,Empresa 2726,Serviços,Grande,572,Rj,Rio De Janeiro,2023-08-26,Site,Consultoria,Anual,Transferência
C02727,Empresa 2727,Tecnologia,Grande,1058,Mg,Uberlândia,2023-06-18,Indicação,Consultoria,Mensal,Transferência
C02728,Empresa 2728,Financeiro,Pequena,566,Ba,Salvador,2025-01-13,Linkedin,Dados,Mensal,Pix
C02729,Empresa 2729,Varejo,Pequena,1037,Pe,Recife,2024-04-14,Indicação,Tecnologia,Mensal,Boleto
C02730,Empresa 2730,Financeiro,Pequena,380,Pr,Curitiba,2022-10-20,Parceiro,Dados,Anual,Pix
C02731,Empresa 2731,Educação,Média,328,Go,Goiânia,2023-07-23,Evento,Tecnologia,Mensal,Pix
C02732,Empresa 2732,Tecnologia,Grande,1145,Sc,Joinville,2022-07-08,Linkedin,Consultoria,Mensal,Cartão
C02733,Empresa 2733,Tecnologia,Pequena,720,Rj,Rio De Janeiro,2025-12-13,Evento,Dados,Anual,Transferência
C02734,Empresa 2734,Serviços,Grande,1096,Mg,Belo Horizonte,2022-12-04,Indicação,Gestão,Anual,Pix
C02735,Empresa 2735,Financeiro,Pequena,961,Rs,Porto Alegre,2024-09-29,Indicação,Dados,Mensal,Pix
C02736,Empresa 2736,Tecnologia,Grande,599,Sp,Santos,2023-09-07,Evento,Dados,Anual,Pix
C02737,Empresa 2737,Serviços,Pequena,1055,Es,Vitória,2023-11-13,Evento,Tecnologia,Anual,Transferência
C02738,Empresa 2738,Indústria,Grande,273,Pe,Recife,2023-08-13,Site,Consultoria,Mensal,Pix
C02739,Empresa 2739,Serviços,Média,1029,Ba,Não Informado,2023-03-31,Site,Gestão,Mensal,Boleto
C02740,Empresa 2740,Serviços,Grande,920,Rj,Niterói,2023-03-31,Site,Gestão,Mensal,Cartão
C02741,Empresa 2741,Saúde,Média,1019,Rs,Caxias Do Sul,2025-02-05,Parceiro,Tecnologia,Mensal,Cartão
C02742,Empresa 2742,Indústria,Pequena,868,Mg,Uberlândia,2025-03-25,Parceiro,Consultoria,Anual,Cartão
C02743,Empresa 2743,Financeiro,Grande,888,Mg,Belo Horizonte,2024-11-30,Linkedin,Consultoria,Mensal,Transferência
C02744,Empresa 2744,Educação,Pequena,488,Rs,Caxias Do Sul,2024-05-10,Evento,Tecnologia,Anual,Pix
C02745,Empresa 2745,Saúde,Pequena,919,Rj,Niterói,2024-03-28,Indicação,Dados,Anual,Pix
C02746,Empresa 2746,Financeiro,Pequena,296,Sc,Joinville,2025-04-18,Site,Consultoria,Anual,Boleto
C02747,Empresa 2747,Financeiro,Grande,339,Pe,Jaboatão Dos Guararapes,2024-03-27,Evento,Tecnologia,Anual,Transferência
C02748,Empresa 2748,Saúde,Pequena,1098,Pe,Jaboatão Dos Guararapes,2023-01-05,Site,Dados,Mensal,Cartão
C02749,Empresa 2749,Saúde,Grande,19,Mg,Belo Horizonte,2023-03-12,Evento,Consultoria,Anual,Boleto
C02750,Empresa 2750,Indústria,Média,710,Sc,Florianópolis,2022-08-15,Linkedin,Consultoria,Anual,Cartão
C02751,Empresa 2751,Saúde,Grande,68,Rs,Caxias Do Sul,2024-07-28,Site,Gestão,Anual,Pix
C02752,Empresa 2752,Varejo,Média,936,Mg,Belo Horizonte,2023-07-23,Site,Dados,Mensal,Boleto
C02753,Empresa 2753,Indústria,Grande,606,Es,Vila Velha,2023-11-24,Site,Dados,Mensal,Cartão
C02754,Empresa 2754,Financeiro,Média,473,Go,Goiânia,2022-10-13,Evento,Consultoria,Mensal,Transferência
C02755,Empresa 2755,Indústria,Grande,195,Ba,Feira De Santana,2023-01-12,Site,Consultoria,Anual,Cartão
C02756,Empresa 2756,Varejo,Pequena,64,Mg,Uberlândia,2025-05-14,Indicação,Gestão,Anual,Boleto
C02757,Empresa 2757,Indústria,Pequena,370,Rj,Niterói,2024-01-06,Linkedin,Dados,Anual,Pix
C02758,Empresa 2758,Varejo,Média,77,Ba,Salvador,2023-03-30,Indicação,Dados,Não Informado,Pix
C02759,Empresa 2759,Serviços,Média,25,Sc,Florianópolis,2024-12-24,Site,Consultoria,Anual,Pix
C02760,Empresa 2760,Tecnologia,Grande,500,Es,Vitória,2022-04-10,Site,Tecnologia,Mensal,Transferência
C02761,Empresa 2761,Tecnologia,Grande,136,Es,Vitória,2024-09-24,Indicação,Consultoria,Mensal,Cartão
C02762,Empresa 2762,Educação,Pequena,387,Ba,Feira De Santana,2022-07-23,Linkedin,Tecnologia,Anual,Pix
C02763,Empresa 2763,Saúde,Grande,643,Go,Goiânia,2024-01-25,Linkedin,Dados,Mensal,Pix
C02764,Empresa 2764,Indústria,Pequena,289,Sc,Florianópolis,2023-12-06,Indicação,Gestão,Anual,Transferência
C02765,Empresa 2765,Saúde,Média,781,Go,Anápolis,2022-06-04,Linkedin,Tecnologia,Mensal,Transferência
C02766,Empresa 2766,Financeiro,Média,732,Sp,São Paulo,2022-08-31,Parceiro,Consultoria,Mensal,Não Informado
C02767,Empresa 2767,Educação,Grande,886,Pe,Jaboatão Dos Guararapes,2024-05-26,Indicação,Tecnologia,Mensal,Transferência
C02768,Empresa 2768,Varejo,Pequena,1188,Ba,Salvador,2022-05-18,Parceiro,Consultoria,Anual,Transferência
C02769,Empresa 2769,Educação,Grande,161,Go,Goiânia,2022-04-23,Site,Dados,Mensal,Pix
C02770,Empresa 2770,Educação,Grande,1130,Rj,Niterói,2024-03-11,Indicação,Gestão,Anual,Transferência
C02771,Empresa 2771,Varejo,Pequena,319,Pr,Curitiba,2023-11-18,Linkedin,Consultoria,Anual,Boleto
C02772,Empresa 2772,Educação,Grande,1068,Rj,Niterói,2022-10-10,Parceiro,Tecnologia,Anual,Boleto
C02773,Empresa 2773,Tecnologia,Média,321,Pe,Jaboatão Dos Guararapes,2022-06-21,Site,Consultoria,Mensal,Pix
C02774,Empresa 2774,Serviços,Média,513,Pr,Curitiba,2024-07-17,Site,Consultoria,Mensal,Boleto
C02775,Empresa 2775,Saúde,Grande,1038,Sc,Joinville,2024-06-14,Linkedin,Dados,Mensal,Transferência
C02776,Empresa 2776,Tecnologia,Média,1144,Go,Goiânia,2023-06-13,Linkedin,Gestão,Anual,Pix
C02777,Empresa 2777,Financeiro,Pequena,94,Rs,Não Informado,2023-03-07,Indicação,Não Informado,Mensal,Transferência
C02778,Empresa 2778,Indústria,Média,814,Rs,Caxias Do Sul,2022-12-02,Site,Gestão,Anual,Boleto
C02779,Empresa 2779,Serviços,Pequena,1009,Rs,Porto Alegre,2022-05-11,Evento,Tecnologia,Anual,Boleto
C02780,Empresa 2780,Serviços,Média,813,Pr,Londrina,2024-09-28,Linkedin,Gestão,Anual,Cartão
C02781,Empresa 2781,Financeiro,Média,882,Go,Goiânia,2024-06-22,Site,Tecnologia,Não Informado,Cartão
C02782,Empresa 2782,Saúde,Média,292,Rj,Niterói,2022-02-14,Indicação,Gestão,Mensal,Transferência
C02783,Empresa 2783,Financeiro,Média,234,Rs,Porto Alegre,2024-02-24,Indicação,Gestão,Mensal,Transferência
C02784,Empresa 2784,Educação,Pequena,483,Ba,Feira De Santana,2025-12-27,Indicação,Gestão,Mensal,Cartão
C02785,Empresa 2785,Tecnologia,Pequena,1188,Sc,Florianópolis,2022-10-11,Evento,Gestão,Anual,Pix
C02786,Empresa 2786,Serviços,Pequena,609,Mg,Uberlândia,2022-10-29,Linkedin,Consultoria,Anual,Cartão
C02787,Empresa 2787,Educação,Pequena,775,Pe,Recife,2025-03-07,Parceiro,Tecnologia,Mensal,Transferência
C02788,Empresa 2788,Varejo,Grande,1094,Sp,São Paulo,2023-02-21,Indicação,Tecnologia,Anual,Boleto
C02789,Empresa 2789,Educação,Grande,329,Pr,Curitiba,2023-01-31,Parceiro,Tecnologia,Anual,Pix
C02790,Empresa 2790,Educação,Grande,921,Ba,Salvador,2024-09-26,Linkedin,Dados,Anual,Boleto
C02791,Empresa 2791,Educação,Pequena,18,Mg,Belo Horizonte,2024-12-01,Indicação,Dados,Mensal,Pix
C02792,Empresa 2792,Financeiro,Média,1040,Sp,Campinas,2025-10-16,Site,Gestão,Anual,Boleto
C02793,Empresa 2793,Educação,Média,1190,Pr,Londrina,2023-03-12,Indicação,Dados,Anual,Transferência
C02794,Empresa 2794,Varejo,Média,27,Rj,Niterói,2025-11-29,Evento,Tecnologia,Anual,Boleto
C02795,Empresa 2795,Saúde,Média,583,Sp,Santos,2025-02-25,Indicação,Consultoria,Mensal,Boleto
C02796,Empresa 2796,Saúde,Pequena,1164,Sc,Florianópolis,2025-06-27,Evento,Consultoria,Mensal,Pix
C02797,Empresa 2797,Saúde,Média,234,Rj,Niterói,2023-11-11,Evento,Consultoria,Mensal,Boleto
C02798,Empresa 2798,Financeiro,Grande,83,Go,Anápolis,2024-11-09,Evento,Consultoria,Mensal,Cartão
C02799,Empresa 2799,Varejo,Pequena,723,Sp,Campinas,2023-07-11,Linkedin,Tecnologia,Mensal,Boleto
C02800,Empresa 2800,Financeiro,Grande,221,Rs,Caxias Do Sul,2023-01-27,Parceiro,Dados,Anual,Cartão
C02801,Empresa 2801,Saúde,Grande,112,Pe,Recife,2023-10-17,Indicação,Consultoria,Mensal,Transferência
C02802,Empresa 2802,Educação,Média,926,Go,Goiânia,2023-10-13,Linkedin,Gestão,Anual,Pix
C02803,Empresa 2803,Tecnologia,Pequena,957,Rj,Rio De Janeiro,2025-05-30,Linkedin,Dados,Anual,Pix
C02804,Empresa 2804,Tecnologia,Média,1066,Ba,Feira De Santana,2022-07-11,Linkedin,Gestão,Mensal,Pix
C02805,Empresa 2805,Educação,Média,908,Es,Vila Velha,2025-03-15,Parceiro,Dados,Mensal,Boleto
C02806,Empresa 2806,Educação,Pequena,667,Ba,Salvador,2022-05-15,Evento,Dados,Anual,Boleto
C02807,Empresa 2807,Indústria,Grande,147,Sc,Joinville,2024-01-01,Linkedin,Tecnologia,Anual,Boleto
C02808,Empresa 2808,Varejo,Média,500,Go,Goiânia,2024-01-27,Parceiro,Dados,Anual,Boleto
C02809,Empresa 2809,Indústria,Pequena,203,Ba,Feira De Santana,2024-03-30,Linkedin,Tecnologia,Mensal,Pix
C02810,Empresa 2810,Serviços,Média,881,Rs,Caxias Do Sul,2025-01-09,Parceiro,Gestão,Mensal,Pix
C02811,Empresa 2811,Varejo,Grande,708,Pr,Curitiba,2022-01-14,Site,Gestão,Mensal,Transferência
C02812,Empresa 2812,Financeiro,Grande,464,Ba,Feira De Santana,2024-05-30,Evento,Consultoria,Anual,Pix
C02813,Empresa 2813,Varejo,Grande,769,Mg,Uberlândia,2023-10-18,Linkedin,Não Informado,Mensal,Pix
C02814,Empresa 2814,Serviços,Pequena,25,Go,Anápolis,2024-08-14,Site,Consultoria,Anual,Boleto
C02815,Empresa 2815,Educação,Média,970,Go,Anápolis,2022-12-08,Indicação,Consultoria,Anual,Boleto
C02816,Empresa 2816,Indústria,Grande,994,Rs,Caxias Do Sul,2022-09-20,Site,Consultoria,Mensal,Pix
C02817,Empresa 2817,Varejo,Pequena,108,Pe,Recife,2022-06-19,Evento,Dados,Mensal,Cartão
C02818,Empresa 2818,Varejo,Grande,116,Sc,Joinville,2024-09-28,Linkedin,Gestão,Anual,Pix
C02819,Empresa 2819,Educação,Pequena,1197,Es,Vila Velha,2025-12-28,Indicação,Gestão,Anual,Transferência
C02820,Empresa 2820,Educação,Média,842,Rs,Caxias Do Sul,2024-03-27,Indicação,Gestão,Mensal,Boleto
C02821,Empresa 2821,Tecnologia,Pequena,760,Sc,Florianópolis,2023-06-29,Site,Tecnologia,Mensal,Transferência
C02822,Empresa 2822,Serviços,Média,420,Rs,Porto Alegre,2023-02-06,Site,Consultoria,Mensal,Cartão
C02823,Empresa 2823,Indústria,Pequena,949,Pr,Curitiba,2025-07-01,Evento,Tecnologia,Anual,Boleto
C02824,Empresa 2824,Serviços,Pequena,695,Ba,Feira De Santana,2022-04-13,Parceiro,Consultoria,Mensal,Cartão
C02825,Empresa 2825,Tecnologia,Pequena,151,Sp,Campinas,2025-12-08,Site,Gestão,Mensal,Pix
C02826,Empresa 2826,Varejo,Média,724,Go,Goiânia,2022-03-08,Evento,Gestão,Anual,Transferência
C02827,Empresa 2827,Varejo,Média,601,Go,Goiânia,2023-02-21,Evento,Gestão,Mensal,Boleto
C02828,Empresa 2828,Financeiro,Média,976,Rj,Rio De Janeiro,2023-08-04,Evento,Gestão,Mensal,Transferência
C02829,Empresa 2829,Indústria,Pequena,329,Ba,Salvador,2023-08-04,Site,Consultoria,Anual,Boleto
C02830,Empresa 2830,Saúde,Pequena,1071,Ba,Salvador,2024-05-16,Evento,Gestão,Anual,Cartão
C02831,Empresa 2831,Indústria,Média,273,Es,Vila Velha,2022-12-07,Indicação,Consultoria,Mensal,Boleto
C02832,Empresa 2832,Educação,Grande,111,Sp,São Paulo,2025-01-23,Evento,Gestão,Mensal,Cartão
C02833,Empresa 2833,Tecnologia,Grande,702,Rj,Niterói,2025-04-21,Site,Dados,Anual,Pix
C02834,Empresa 2834,Varejo,Grande,126,Ba,Salvador,2025-08-27,Site,Tecnologia,Anual,Boleto
C02835,Empresa 2835,Indústria,Pequena,36,Ba,Salvador,2025-05-10,Indicação,Consultoria,Mensal,Pix
C02836,Empresa 2836,Financeiro,Pequena,145,Go,Anápolis,2025-05-03,Parceiro,Consultoria,Mensal,Cartão
C02837,Empresa 2837,Varejo,Grande,482,Go,Anápolis,2022-04-02,Evento,Consultoria,Anual,Boleto
C02838,Empresa 2838,Tecnologia,Grande,481,Es,Vitória,2025-10-30,Evento,Dados,Anual,Transferência
C02839,Empresa 2839,Varejo,Média,816,Ba,Salvador,2022-07-01,Parceiro,Consultoria,Mensal,Boleto
C02840,Empresa 2840,Indústria,Média,1074,Mg,Belo Horizonte,2025-10-13,Evento,Tecnologia,Anual,Cartão
C02841,Empresa 2841,Serviços,Média,461,Pe,Recife,2022-01-08,Indicação,Consultoria,Anual,Boleto
C02842,Empresa 2842,Serviços,Grande,896,Pr,Londrina,2022-01-18,Site,Gestão,Anual,Boleto
C02843,Empresa 2843,Financeiro,Pequena,641,Rj,Rio De Janeiro,2025-02-16,Linkedin,Dados,Anual,Transferência
C02844,Empresa 2844,Tecnologia,Grande,222,Rs,Caxias Do Sul,2025-08-19,Linkedin,Gestão,Anual,Pix
C02845,Empresa 2845,Educação,Média,266,Go,Goiânia,2024-10-11,Linkedin,Dados,Anual,Cartão
C02846,Empresa 2846,Indústria,Grande,822,Sp,Santos,2022-06-29,Site,Gestão,Anual,Boleto
C02847,Empresa 2847,Varejo,Média,895,Es,Vila Velha,2022-11-22,Linkedin,Consultoria,Mensal,Transferência
C02848,Empresa 2848,Educação,Média,356,Ba,Salvador,2022-06-25,Parceiro,Consultoria,Anual,Cartão
C02849,Empresa 2849,Varejo,Média,1168,Es,Vitória,2025-04-10,Site,Tecnologia,Anual,Transferência
C02850,Empresa 2850,Varejo,Média,670,Pe,Jaboatão Dos Guararapes,2024-08-10,Linkedin,Tecnologia,Mensal,Boleto
C02851,Empresa 2851,Indústria,Grande,60,Go,Anápolis,2024-01-27,Indicação,Consultoria,Anual,Pix
C02852,Empresa 2852,Serviços,Média,685,Pe,Não Informado,2022-08-12,Parceiro,Dados,Mensal,Boleto
C02853,Empresa 2853,Serviços,Média,728,Es,Vitória,2023-12-23,Parceiro,Gestão,Mensal,Pix
C02854,Empresa 2854,Educação,Pequena,124,Sc,Joinville,2024-12-12,Indicação,Consultoria,Mensal,Cartão
C02855,Empresa 2855,Indústria,Grande,380,Sc,Joinville,2025-05-02,Parceiro,Gestão,Anual,Transferência
C02856,Empresa 2856,Varejo,Grande,44,Sp,São Paulo,2025-07-06,Parceiro,Dados,Mensal,Pix
C02857,Empresa 2857,Saúde,Grande,37,Rj,Rio De Janeiro,2022-11-04,Parceiro,Gestão,Mensal,Transferência
C02858,Empresa 2858,Financeiro,Pequena,832,Sc,Joinville,2022-12-17,Site,Dados,Mensal,Boleto
